,user_id,gender,state,age,date_joined,no_of_dependents,marital_status,income,product_id,product_name,aisle_id,department_id,prices,order_id,order_number,orders_day_of_week,order_hour_of_day,days_since_prior_order,add_to_cart_order,reordered,_merge,price_range_loc,busiest_day,busiest_days,busiest_periods,max_order,loyalty_flag,mean_price,spending_flag,median_prior_days,order_frequency,total_orders,activity_flag
16824231,180867,Female,Montana,63,9/8/2018,0,divorced/widowed,52239,16425,Organic Lowafat 1% Milk,84,16,8.8,2928011,3,0,12,30.0,1,1,both,Mid-range product,Busiest day,Busiest days,Most orders,3,New customer,6.466666666666668,Low Spender,28.5,Non-frequent customer,3,Low Activity
16824232,180867,Female,Montana,63,9/8/2018,0,divorced/widowed,52239,46802,Pineapple Chunks,116,1,1.8,1436137,2,4,12,27.0,1,0,both,Low-range product,Least busy,Least busy days,Most orders,3,New customer,6.466666666666668,Low Spender,28.5,Non-frequent customer,3,Low Activity
16854835,146248,Female,Oklahoma,63,9/9/2018,2,married,121526,4210,Whole Milk,84,16,13.5,1096238,1,1,13,,1,0,both,Mid-range product,Regularly busy,Busiest days,Most orders,4,New customer,13.5,High Spender,14.0,Regular customer,4,Low Activity
16854836,146248,Female,Oklahoma,63,9/9/2018,2,married,121526,4210,Whole Milk,84,16,13.5,2385485,2,1,16,14.0,1,1,both,Mid-range product,Regularly busy,Busiest days,Most orders,4,New customer,13.5,High Spender,14.0,Regular customer,4,Low Activity
16854837,146248,Female,Oklahoma,63,9/9/2018,2,married,121526,4210,Whole Milk,84,16,13.5,1880245,3,4,11,17.0,1,1,both,Mid-range product,Least busy,Least busy days,Most orders,4,New customer,13.5,High Spender,14.0,Regular customer,4,Low Activity
16854838,146248,Female,Oklahoma,63,9/9/2018,2,married,121526,4210,Whole Milk,84,16,13.5,2479209,4,3,19,6.0,1,1,both,Mid-range product,Regularly busy,Least busy days,Average orders,4,New customer,13.5,High Spender,14.0,Regular customer,4,Low Activity
16880990,7621,Female,Nebraska,70,9/10/2018,0,divorced/widowed,146307,6087,Fresh Goat Cheese,21,16,13.2,2627744,2,5,8,30.0,1,0,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,11.733333333333334,High Spender,28.0,Non-frequent customer,3,Low Activity
16880991,7621,Female,Nebraska,70,9/10/2018,0,divorced/widowed,146307,15200,Organic Green Beans,83,4,12.8,1097951,1,5,16,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,11.733333333333334,High Spender,28.0,Non-frequent customer,3,Low Activity
16880992,7621,Female,Nebraska,70,9/10/2018,0,divorced/widowed,146307,37168,Organic Coconut Sugar,97,13,9.2,414725,3,3,8,26.0,1,0,both,Mid-range product,Regularly busy,Least busy days,Average orders,3,New customer,11.733333333333334,High Spender,28.0,Non-frequent customer,3,Low Activity
16921895,143536,Male,Nebraska,34,9/12/2018,0,single,46607,17419,Sprouted Whole Wheat Bread,112,3,4.7,2085104,2,6,11,10.0,1,0,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,6.233333333333333,Low Spender,20.0,Regular customer,3,Low Activity
16921896,143536,Male,Nebraska,34,9/12/2018,0,single,46607,20776,Organic Quinoa,63,9,5.4,1834309,3,5,10,30.0,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,6.233333333333333,Low Spender,20.0,Regular customer,3,Low Activity
16921897,143536,Male,Nebraska,34,9/12/2018,0,single,46607,25133,Organic String Cheese,21,16,8.6,3103251,1,3,8,,1,0,both,Mid-range product,Regularly busy,Least busy days,Average orders,3,New customer,6.233333333333333,Low Spender,20.0,Regular customer,3,Low Activity
16994458,103176,Male,Arizona,54,9/14/2018,3,married,107613,9020,Boneless Skinless Chicken Thighs,35,12,25.0,2499233,1,0,14,,1,0,both,High-range product,Busiest day,Busiest days,Most orders,3,New customer,10.299999999999999,High Spender,30.0,Non-frequent customer,3,Low Activity
16994459,103176,Male,Arizona,54,9/14/2018,3,married,107613,19887,Unsweetened Vanilla Almond Breeze,91,16,3.2,2896515,3,6,10,30.0,1,0,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,10.299999999999999,High Spender,30.0,Non-frequent customer,3,Low Activity
16994460,103176,Male,Arizona,54,9/14/2018,3,married,107613,26317,Organic Lemonade,98,7,2.7,756712,2,2,12,30.0,1,0,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,10.299999999999999,High Spender,30.0,Non-frequent customer,3,Low Activity
17017413,162103,Male,New Jersey,73,9/16/2018,3,married,74934,196,Soda,77,7,9.0,2499340,1,0,13,,1,0,both,Mid-range product,Busiest day,Busiest days,Most orders,4,New customer,7.8,Low Spender,7.0,Frequent customer,4,Low Activity
17017414,162103,Male,New Jersey,73,9/16/2018,3,married,74934,196,Soda,77,7,9.0,672821,2,0,12,7.0,1,1,both,Mid-range product,Busiest day,Busiest days,Most orders,4,New customer,7.8,Low Spender,7.0,Frequent customer,4,Low Activity
17017415,162103,Male,New Jersey,73,9/16/2018,3,married,74934,196,Soda,77,7,9.0,3133468,4,3,12,4.0,1,1,both,Mid-range product,Regularly busy,Least busy days,Most orders,4,New customer,7.8,Low Spender,7.0,Frequent customer,4,Low Activity
17017416,162103,Male,New Jersey,73,9/16/2018,3,married,74934,500,Non-Scratch Scrub Sponges,114,17,4.2,1538367,3,6,21,30.0,1,0,both,Low-range product,Regularly busy,Regularly busy,Average orders,4,New customer,7.8,Low Spender,7.0,Frequent customer,4,Low Activity
17045122,92835,Male,Indiana,67,9/16/2018,2,married,88484,13944,Pure Water,115,7,13.9,1058962,1,3,15,,1,0,both,Mid-range product,Regularly busy,Least busy days,Most orders,3,New customer,13.9,High Spender,30.0,Non-frequent customer,3,Low Activity
17045123,92835,Male,Indiana,67,9/16/2018,2,married,88484,13944,Pure Water,115,7,13.9,3319251,2,3,9,30.0,1,1,both,Mid-range product,Regularly busy,Least busy days,Most orders,3,New customer,13.9,High Spender,30.0,Non-frequent customer,3,Low Activity
17045124,92835,Male,Indiana,67,9/16/2018,2,married,88484,13944,Pure Water,115,7,13.9,2255333,3,5,21,30.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,13.9,High Spender,30.0,Non-frequent customer,3,Low Activity
17066559,82014,Female,Colorado,23,9/17/2018,1,married,67563,651,Organic Salted Butter,36,16,11.3,2606431,1,6,4,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Fewest orders,3,New customer,7.966666666666668,Low Spender,25.5,Non-frequent customer,3,Low Activity
17066560,82014,Female,Colorado,23,9/17/2018,1,married,67563,651,Organic Salted Butter,36,16,11.3,2307421,3,4,14,21.0,1,1,both,Mid-range product,Least busy,Least busy days,Most orders,3,New customer,7.966666666666668,Low Spender,25.5,Non-frequent customer,3,Low Activity
17066561,82014,Female,Colorado,23,9/17/2018,1,married,67563,35951,Organic Unsweetened Almond Milk,91,16,1.3,1185175,2,4,5,30.0,1,0,both,Low-range product,Least busy,Least busy days,Fewest orders,3,New customer,7.966666666666668,Low Spender,25.5,Non-frequent customer,3,Low Activity
17129574,119222,Female,Michigan,27,9/19/2018,1,married,74722,130,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37,1,8.2,1431504,1,3,20,,1,0,both,Mid-range product,Regularly busy,Least busy days,Average orders,3,New customer,8.625,Low Spender,15.0,Regular customer,4,Low Activity
17129575,119222,Female,Michigan,27,9/19/2018,1,married,74722,130,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37,1,8.2,2748280,2,6,8,10.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,8.625,Low Spender,15.0,Regular customer,4,Low Activity
17129576,119222,Female,Michigan,27,9/19/2018,1,married,74722,130,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37,1,8.2,2577740,3,5,20,20.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,8.625,Low Spender,15.0,Regular customer,4,Low Activity
17129577,119222,Female,Michigan,27,9/19/2018,1,married,74722,46804,Baking Soda,17,13,9.9,1431504,1,3,20,,2,0,both,Mid-range product,Regularly busy,Least busy days,Average orders,3,New customer,8.625,Low Spender,15.0,Regular customer,4,Low Activity
17185502,117602,Female,Virginia,65,9/21/2018,0,divorced/widowed,68788,29794,Iced Coffee,26,7,8.2,301446,2,1,9,21.0,1,0,both,Mid-range product,Regularly busy,Busiest days,Most orders,3,New customer,7.625,Low Spender,21.0,Non-frequent customer,4,Low Activity
17185503,117602,Female,Virginia,65,9/21/2018,0,divorced/widowed,68788,31912,Avocado Oil,19,13,12.1,3065181,3,2,13,22.0,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,7.625,Low Spender,21.0,Non-frequent customer,4,Low Activity
17185504,117602,Female,Virginia,65,9/21/2018,0,divorced/widowed,68788,41973,White Distilled Vinegar,19,13,5.1,3336956,1,1,8,,1,0,both,Mid-range product,Regularly busy,Busiest days,Average orders,3,New customer,7.625,Low Spender,21.0,Non-frequent customer,4,Low Activity
17185505,117602,Female,Virginia,65,9/21/2018,0,divorced/widowed,68788,41973,White Distilled Vinegar,19,13,5.1,301446,2,1,9,21.0,2,1,both,Mid-range product,Regularly busy,Busiest days,Most orders,3,New customer,7.625,Low Spender,21.0,Non-frequent customer,4,Low Activity
17228250,149345,Male,Kansas,19,9/23/2018,2,living with parents and siblings,65814,12341,Hass Avocados,32,4,9.1,1519815,1,2,2,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Fewest orders,3,New customer,9.825,Low Spender,30.0,Non-frequent customer,4,Low Activity
17228251,149345,Male,Kansas,19,9/23/2018,2,living with parents and siblings,65814,23288,Distilled Water,115,7,8.6,594518,2,6,21,30.0,2,0,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,9.825,Low Spender,30.0,Non-frequent customer,4,Low Activity
17228252,149345,Male,Kansas,19,9/23/2018,2,living with parents and siblings,65814,23288,Distilled Water,115,7,8.6,2024300,3,1,17,30.0,1,1,both,Mid-range product,Regularly busy,Busiest days,Average orders,3,New customer,9.825,Low Spender,30.0,Non-frequent customer,4,Low Activity
17228253,149345,Male,Kansas,19,9/23/2018,2,living with parents and siblings,65814,33768,Sinfully Sweet Campari Tomatoes,83,4,13.0,594518,2,6,21,30.0,1,0,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,9.825,Low Spender,30.0,Non-frequent customer,4,Low Activity
17281480,99356,Female,Delaware,21,9/25/2018,0,single,56610,9974,Original Special K Toasted Rice Cereal,121,14,6.8,1426303,1,6,13,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,8.925,Low Spender,13.0,Regular customer,4,Low Activity
17281481,99356,Female,Delaware,21,9/25/2018,0,single,56610,38300,Tall Kitchen Bag With Febreze Odor Shield,60,17,12.9,474837,2,1,12,30.0,1,0,both,Mid-range product,Regularly busy,Busiest days,Most orders,3,New customer,8.925,Low Spender,13.0,Regular customer,4,Low Activity
17281482,99356,Female,Delaware,21,9/25/2018,0,single,56610,42447,100% Juice,98,7,14.6,2916777,3,0,11,13.0,2,0,both,Mid-range product,Busiest day,Busiest days,Most orders,3,New customer,8.925,Low Spender,13.0,Regular customer,4,Low Activity
17281483,99356,Female,Delaware,21,9/25/2018,0,single,56610,43352,Raspberries,32,4,1.4,2916777,3,0,11,13.0,1,0,both,Low-range product,Busiest day,Busiest days,Most orders,3,New customer,8.925,Low Spender,13.0,Regular customer,4,Low Activity
17333388,81642,Female,South Dakota,54,9/27/2018,2,married,53336,16797,Strawberries,24,4,1.3,1469162,1,3,13,,1,0,both,Low-range product,Regularly busy,Least busy days,Most orders,4,New customer,1.3,Low Spender,7.0,Frequent customer,4,Low Activity
17333389,81642,Female,South Dakota,54,9/27/2018,2,married,53336,16797,Strawberries,24,4,1.3,2329658,2,3,16,7.0,1,1,both,Low-range product,Regularly busy,Least busy days,Most orders,4,New customer,1.3,Low Spender,7.0,Frequent customer,4,Low Activity
17333390,81642,Female,South Dakota,54,9/27/2018,2,married,53336,16797,Strawberries,24,4,1.3,33821,3,3,11,7.0,1,1,both,Low-range product,Regularly busy,Least busy days,Most orders,4,New customer,1.3,Low Spender,7.0,Frequent customer,4,Low Activity
17333391,81642,Female,South Dakota,54,9/27/2018,2,married,53336,16797,Strawberries,24,4,1.3,2091550,4,3,12,7.0,1,1,both,Low-range product,Regularly busy,Least busy days,Most orders,4,New customer,1.3,Low Spender,7.0,Frequent customer,4,Low Activity
17336959,145693,Male,Mississippi,72,9/27/2018,2,married,42849,20776,Organic Quinoa,63,9,5.4,1064291,1,6,12,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,6.333333333333333,Low Spender,4.5,Frequent customer,3,Low Activity
17336960,145693,Male,Mississippi,72,9/27/2018,2,married,42849,20776,Organic Quinoa,63,9,5.4,3210811,2,6,12,0.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,6.333333333333333,Low Spender,4.5,Frequent customer,3,Low Activity
17336961,145693,Male,Mississippi,72,9/27/2018,2,married,42849,21903,Organic Baby Spinach,123,4,8.2,3413924,3,1,13,9.0,1,0,both,Mid-range product,Regularly busy,Busiest days,Most orders,3,New customer,6.333333333333333,Low Spender,4.5,Frequent customer,3,Low Activity
17362980,38525,Female,Maine,64,9/28/2018,1,married,121279,21903,Organic Baby Spinach,123,4,8.2,18288,2,5,10,10.0,2,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,10.475,High Spender,10.0,Frequent customer,4,Low Activity
17362981,38525,Female,Maine,64,9/28/2018,1,married,121279,27086,Half & Half,53,16,11.4,18288,2,5,10,10.0,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,10.475,High Spender,10.0,Frequent customer,4,Low Activity
17362982,38525,Female,Maine,64,9/28/2018,1,married,121279,27086,Half & Half,53,16,11.4,1105226,3,6,16,15.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,10.475,High Spender,10.0,Frequent customer,4,Low Activity
17362983,38525,Female,Maine,64,9/28/2018,1,married,121279,42736,Unsalted Butter,36,16,10.9,135496,1,2,15,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,10.475,High Spender,10.0,Frequent customer,4,Low Activity
17363293,52873,Female,Mississippi,35,9/28/2018,0,single,73000,3583,Unsweetened Coconut Milk Beverage,84,16,11.0,2371014,1,4,17,,1,0,both,Mid-range product,Least busy,Least busy days,Average orders,3,New customer,10.425,High Spender,23.5,Non-frequent customer,4,Low Activity
17363294,52873,Female,Mississippi,35,9/28/2018,0,single,73000,16759,Organic Carrot Bunch,83,4,5.7,2371014,1,4,17,,2,0,both,Mid-range product,Least busy,Least busy days,Average orders,3,New customer,10.425,High Spender,23.5,Non-frequent customer,4,Low Activity
17363295,52873,Female,Mississippi,35,9/28/2018,0,single,73000,16965,Chocolate Ice Cream,37,1,12.5,577081,2,2,19,19.0,1,0,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,10.425,High Spender,23.5,Non-frequent customer,4,Low Activity
17363296,52873,Female,Mississippi,35,9/28/2018,0,single,73000,16965,Chocolate Ice Cream,37,1,12.5,3382212,3,2,15,28.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,10.425,High Spender,23.5,Non-frequent customer,4,Low Activity
17364510,43858,Female,West Virginia,27,9/28/2018,2,married,63690,940,Bathroom Tissue,54,17,8.3,1487538,3,1,13,30.0,1,0,both,Mid-range product,Regularly busy,Busiest days,Most orders,3,New customer,7.025,Low Spender,30.0,Non-frequent customer,4,Low Activity
17364511,43858,Female,West Virginia,27,9/28/2018,2,married,63690,3298,Mozzarella String Cheese,21,16,3.9,2120890,1,5,11,,1,0,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,7.025,Low Spender,30.0,Non-frequent customer,4,Low Activity
17364512,43858,Female,West Virginia,27,9/28/2018,2,married,63690,19660,Spring Water,115,7,2.0,2897279,2,4,11,30.0,1,0,both,Low-range product,Least busy,Least busy days,Most orders,3,New customer,7.025,Low Spender,30.0,Non-frequent customer,4,Low Activity
17364513,43858,Female,West Virginia,27,9/28/2018,2,married,63690,43739,Variety Diet Tea,94,7,13.9,2897279,2,4,11,30.0,2,0,both,Mid-range product,Least busy,Least busy days,Most orders,3,New customer,7.025,Low Spender,30.0,Non-frequent customer,4,Low Activity
17435066,202691,Female,Kansas,19,10/1/2018,2,living with parents and siblings,35944,3298,Mozzarella String Cheese,21,16,3.9,1071757,1,2,16,,1,0,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,3.675,Low Spender,30.0,Non-frequent customer,4,Low Activity
17435067,202691,Female,Kansas,19,10/1/2018,2,living with parents and siblings,35944,3298,Mozzarella String Cheese,21,16,3.9,608471,2,1,18,30.0,1,1,both,Low-range product,Regularly busy,Busiest days,Average orders,3,New customer,3.675,Low Spender,30.0,Non-frequent customer,4,Low Activity
17435068,202691,Female,Kansas,19,10/1/2018,2,living with parents and siblings,35944,3298,Mozzarella String Cheese,21,16,3.9,785279,3,1,16,30.0,1,1,both,Low-range product,Regularly busy,Busiest days,Most orders,3,New customer,3.675,Low Spender,30.0,Non-frequent customer,4,Low Activity
17435069,202691,Female,Kansas,19,10/1/2018,2,living with parents and siblings,35944,10441,Dry Roasted Almonds,117,19,3.0,1071757,1,2,16,,2,0,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,3.675,Low Spender,30.0,Non-frequent customer,4,Low Activity
17515467,95070,Female,Colorado,35,10/4/2018,3,married,67396,130,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37,1,8.2,882797,1,0,1,,1,0,both,Mid-range product,Busiest day,Busiest days,Fewest orders,3,New customer,8.2,Low Spender,28.5,Non-frequent customer,3,Low Activity
17515468,95070,Female,Colorado,35,10/4/2018,3,married,67396,130,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37,1,8.2,3353034,2,6,22,27.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,8.2,Low Spender,28.5,Non-frequent customer,3,Low Activity
17515469,95070,Female,Colorado,35,10/4/2018,3,married,67396,130,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37,1,8.2,2820628,3,2,17,30.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,8.2,Low Spender,28.5,Non-frequent customer,3,Low Activity
17515470,135475,Male,Louisiana,29,10/4/2018,3,married,41819,36650,Cinnamon Sugar Pita Chips,107,19,3.0,3109616,1,0,9,,1,0,both,Low-range product,Busiest day,Busiest days,Most orders,4,New customer,3.0,Low Spender,21.0,Non-frequent customer,4,Low Activity
17515471,135475,Male,Louisiana,29,10/4/2018,3,married,41819,36650,Cinnamon Sugar Pita Chips,107,19,3.0,2101359,2,0,12,21.0,1,1,both,Low-range product,Busiest day,Busiest days,Most orders,4,New customer,3.0,Low Spender,21.0,Non-frequent customer,4,Low Activity
17515472,135475,Male,Louisiana,29,10/4/2018,3,married,41819,36650,Cinnamon Sugar Pita Chips,107,19,3.0,2860604,3,0,12,21.0,1,1,both,Low-range product,Busiest day,Busiest days,Most orders,4,New customer,3.0,Low Spender,21.0,Non-frequent customer,4,Low Activity
